84.362,1.0,0.75,59.27555556,44.70565727,8,12,10,9,12,1,28,8,18,2,1,7,0,10,1,8
82.819,0.938271605,0.919753086,76.10015432,41.17167622,4,23,39,9,9,0,38,8,14,3,0,3,9,13,1,14
82.682,0.938271605,0.935185185,77.37530864,39.79469183,4,23,46,10,6,0,43,8,11,3,0,3,12,9,1,10
82.545,1.0,0.950617284,73.45080247,21.7581438,0,16,29,9,19,6,11,10,19,0,5,10,6,20,6,4
81.722,1.0,0.864197531,69.89996914,39.67362284,8,12,3,10,15,0,42,9,9,9,4,10,6,13,2,0
82.716,1.0,0.898148148,73.3142284,30.30863773,4,24,26,8,19,4,27,8,17,7,3,3,12,23,4,4
81.104,0.805555556,0.987654321,79.21947531,22.18360993,0,25,21,10,7,1,48,9,13,10,0,8,2,14,7,1
81.447,0.938271605,0.925925926,76.45385802,41.0574909,1,25,8,10,17,0,37,9,19,8,0,9,11,11,1,1
81.687,1.0,0.842592593,68.32311728,33.56509229,8,13,6,10,17,1,41,8,12,10,2,10,9,12,4,4
81.447,0.87654321,0.944444444,77.15898148,40.57751734,0,18,12,9,15,0,18,10,11,1,0,10,8,10,1,6
82.99,1.0,0.913580247,73.70555556,34.91926101,8,26,35,10,12,1,0,9,19,9,3,4,8,19,8,15
83.059,1.0,0.882716049,72.76910494,42.83435174,4,23,48,10,9,0,39,8,16,7,0,7,10,13,1,8
82.236,0.898148148,0.935185185,77.59123457,39.40521957,0,26,48,10,6,0,48,10,19,3,0,3,9,12,1,15
81.104,0.570987654,1.0,79.04132716,20.81555051,0,14,9,10,7,0,34,10,16,2,2,10,1,24,8,1
83.882,1.0,0.796296296,61.95083333,36.88741013,6,23,27,8,10,3,45,10,16,3,2,3,4,17,6,24
82.442,0.888888889,0.935185185,76.85901235,40.30061705,1,25,21,10,19,0,42,10,14,0,0,2,8,10,1,2
82.99,1.0,0.848765432,69.29475309,30.05558939,1,19,34,8,13,5,44,8,18,3,2,4,7,22,5,1
82.373,0.99691358,0.922839506,75.73820988,27.91129033,8,18,45,9,11,0,29,8,20,10,1,8,2,20,6,12
